video,codec,crf,ok,bitrate,size,psnr
000304.mp4,hevc,28,1,46103,43337,
000304.mp4,hevc,38,1,21352,20071,
000304.mp4,av1,20,1,122484,115135,
000304.mp4,av1,30,1,76441,71855,
000304.mp4,av1,40,1,46085,43320,
000305.mp4,h264,18,1,156533,85311,
000305.mp4,h264,28,1,55376,30180,
000305.mp4,h264,38,1,22434,12227,
000305.mp4,hevc,18,1,151132,82367,
000305.mp4,hevc,28,1,53223,29007,
000305.mp4,hevc,38,1,25436,13863,
000305.mp4,av1,20,1,138462,75462,
000305.mp4,av1,30,1,85917,46825,
000305.mp4,av1,40,1,50543,27546,
000306.mp4,h264,18,1,124781,86723,
000306.mp4,h264,28,1,44480,30914,
000306.mp4,h264,38,1,18601,12928,
000306.mp4,hevc,18,1,125113,86954,
000306.mp4,hevc,28,1,45411,31561,
000306.mp4,hevc,38,1,22234,15453,
000306.mp4,av1,20,1,116515,80978,
000306.mp4,av1,30,1,73484,51072,
000306.mp4,av1,40,1,43112,29963,
000307.mp4,h264,18,1,145201,80587,
000307.mp4,h264,28,1,50778,28182,
000307.mp4,h264,38,1,21000,11655,
000307.mp4,hevc,18,1,141931,78772,
000307.mp4,hevc,28,1,50659,28116,
000307.mp4,hevc,38,1,24488,13591,
000307.mp4,av1,20,1,129095,71648,
000307.mp4,av1,30,1,80877,44887,
000307.mp4,av1,40,1,47884,26576,
000308.mp4,h264,18,1,120420,83090,
000308.mp4,h264,28,1,43014,29680,
000308.mp4,h264,38,1,18373,12678,
000308.mp4,hevc,18,1,121007,83495,
000308.mp4,hevc,28,1,44284,30556,
000308.mp4,hevc,38,1,21779,15028,
000308.mp4,av1,20,1,113739,78480,
000308.mp4,av1,30,1,71213,49137,
000308.mp4,av1,40,1,42500,29325,
000309.mp4,h264,18,1,115057,62131,
000309.mp4,h264,28,1,34409,18581,
000309.mp4,h264,38,1,15207,8212,
000309.mp4,hevc,18,1,114244,61692,
000309.mp4,hevc,28,1,39775,21479,
000309.mp4,hevc,38,1,20600,11124,
000309.mp4,av1,20,1,97742,52781,
000309.mp4,av1,30,1,62479,33739,
000309.mp4,av1,40,1,37714,20366,
000310.mp4,h264,18,1,143200,122436,
000310.mp4,h264,28,1,43412,37118,
000310.mp4,h264,38,1,17017,14550,
000310.mp4,hevc,18,1,140681,120283,
000310.mp4,hevc,28,1,45090,38552,
000310.mp4,hevc,38,1,20523,17548,
000310.mp4,av1,20,1,124294,106272,
000310.mp4,av1,30,1,76645,65532,
000310.mp4,av1,40,1,46112,39426,
000311.mp4,h264,18,1,118370,110676,
000311.mp4,h264,28,1,38462,35962,
000311.mp4,h264,38,1,15641,14625,
000311.mp4,hevc,18,1,121204,113326,
000311.mp4,hevc,28,1,41281,38598,
000311.mp4,hevc,38,1,19375,18116,
000311.mp4,av1,20,1,108608,101549,
000311.mp4,av1,30,1,68483,64032,
000311.mp4,av1,40,1,42148,39409,
000312.mp4,h264,18,1,122926,106331,
000312.mp4,h264,28,1,40156,34735,
000312.mp4,h264,38,1,16388,14176,
000312.mp4,hevc,18,1,127078,109923,
000312.mp4,hevc,28,1,43046,37235,
000312.mp4,hevc,38,1,20164,17442,
000312.mp4,av1,20,1,113391,98084,
000312.mp4,av1,30,1,71802,62109,
000312.mp4,av1,40,1,43654,37761,
000313.mp4,h264,18,1,118071,110987,
000313.mp4,h264,28,1,38302,36004,
000313.mp4,h264,38,1,15614,14678,
000313.mp4,hevc,18,1,121208,113936,
000313.mp4,hevc,28,1,41188,38717,
000313.mp4,hevc,38,1,19510,18340,
000313.mp4,av1,20,1,108227,101734,
000313.mp4,av1,30,1,68839,64709,
000313.mp4,av1,40,1,42107,39581,
000314.mp4,h264,18,1,126234,94045,
000314.mp4,h264,28,1,37507,27943,
000314.mp4,h264,38,1,15608,11628,
000314.mp4,hevc,18,1,124417,92691,
000314.mp4,hevc,28,1,41346,30803,
000314.mp4,hevc,38,1,20008,14906,
000314.mp4,av1,20,1,107140,79820,
000314.mp4,av1,30,1,67504,50291,
000314.mp4,av1,40,1,40340,30054,
000315.mp4,h264,18,1,108469,92741,
000315.mp4,h264,28,1,34101,29157,
000315.mp4,h264,38,1,14319,12243,
000315.mp4,hevc,18,1,109929,93990,
000315.mp4,hevc,28,1,37883,32390,
000315.mp4,hevc,38,1,18460,15784,
000315.mp4,av1,20,1,100534,85957,
000315.mp4,av1,30,1,64130,54832,
000315.mp4,av1,40,1,39265,33572,
000316.mp4,h264,18,1,115380,87112,
000316.mp4,h264,28,1,36609,27640,
000316.mp4,h264,38,1,15276,11534,
000316.mp4,hevc,18,1,116430,87905,
000316.mp4,hevc,28,1,39618,29912,
000316.mp4,hevc,38,1,19374,14628,
000316.mp4,av1,20,1,100696,76026,
000316.mp4,av1,30,1,63986,48310,
000316.mp4,av1,40,1,39168,29572,
000317.mp4,h264,18,1,104308,89184,
000317.mp4,h264,28,1,33545,28681,
000317.mp4,h264,38,1,14253,12187,
000317.mp4,hevc,18,1,107865,92225,
000317.mp4,hevc,28,1,37509,32071,
000317.mp4,hevc,38,1,18576,15883,
000317.mp4,av1,20,1,98811,84484,
000317.mp4,av1,30,1,63109,53959,
000317.mp4,av1,40,1,38596,33000,
000318.mp4,h264,18,1,185746,156956,
000318.mp4,h264,28,1,62764,53036,
000318.mp4,h264,38,1,24408,20625,
000318.mp4,hevc,18,1,179052,151299,
000318.mp4,hevc,28,1,60675,51271,
000318.mp4,hevc,38,1,25694,21712,
000318.mp4,av1,20,1,163639,138275,
000318.mp4,av1,30,1,101563,85821,
000318.mp4,av1,40,1,59213,50035,
000319.mp4,h264,18,1,155544,150100,
000319.mp4,h264,28,1,53276,51412,
000319.mp4,h264,38,1,20540,19822,
000319.mp4,hevc,18,1,151884,146569,
000319.mp4,hevc,28,1,53215,51353,
000319.mp4,hevc,38,1,22727,21932,
000319.mp4,av1,20,1,141695,136736,
000319.mp4,av1,30,1,88379,85286,
000319.mp4,av1,40,1,51442,49642,
000320.mp4,h264,18,1,169675,145921,
000320.mp4,h264,28,1,57679,49604,
000320.mp4,h264,38,1,22130,19032,
000320.mp4,hevc,18,1,164697,141640,
000320.mp4,hevc,28,1,57530,49476,
000320.mp4,hevc,38,1,24320,20916,
000320.mp4,av1,20,1,150141,129122,
000320.mp4,av1,30,1,93789,80659,
000320.mp4,av1,40,1,55316,47572,
000321.mp4,h264,18,1,162064,144237,
000321.mp4,h264,28,1,55556,49445,
000321.mp4,h264,38,1,21685,19300,
000321.mp4,hevc,18,1,160007,142407,
000321.mp4,hevc,28,1,55925,49774,
000321.mp4,hevc,38,1,23810,21191,
000321.mp4,av1,20,1,146861,130707,
000321.mp4,av1,30,1,91517,81451,
000321.mp4,av1,40,1,53813,47894,
000322.mp4,h264,18,1,134731,129342,
000322.mp4,h264,28,1,41413,39757,
000322.mp4,h264,38,1,16245,15596,
000322.mp4,hevc,18,1,129443,124266,
000322.mp4,hevc,28,1,42603,40899,
000322.mp4,hevc,38,1,19481,18702,
000322.mp4,av1,20,1,115178,110571,
000322.mp4,av1,30,1,70894,68059,
000322.mp4,av1,40,1,42090,40407,
000323.mp4,h264,18,1,137944,81387,
000323.mp4,h264,28,1,41867,24702,
000323.mp4,h264,38,1,16569,9776,
000323.mp4,hevc,18,1,134069,79101,
000323.mp4,hevc,28,1,44791,26427,
000323.mp4,hevc,38,1,21730,12821,
000323.mp4,av1,20,1,114579,67602,
000323.mp4,av1,30,1,70810,41778,
000323.mp4,av1,40,1,42677,25180,
000324.mp4,h264,18,1,114103,78161,
000324.mp4,h264,28,1,36072,24710,
000324.mp4,h264,38,1,14618,10014,
000324.mp4,hevc,18,1,116118,79541,
000324.mp4,hevc,28,1,39836,27288,
000324.mp4,hevc,38,1,19754,13532,
000324.mp4,av1,20,1,102894,70483,
000324.mp4,av1,30,1,63837,43729,
000324.mp4,av1,40,1,39118,26796,
000325.mp4,h264,18,1,124705,74823,
000325.mp4,h264,28,1,38816,23290,
000325.mp4,h264,38,1,15683,9410,
000325.mp4,hevc,18,1,125540,75324,
000325.mp4,hevc,28,1,42966,25780,
000325.mp4,hevc,38,1,21100,12660,
000325.mp4,av1,20,1,107963,64778,
000325.mp4,av1,30,1,67740,40644,
000325.mp4,av1,40,1,41360,24816,
000326.mp4,h264,18,1,111321,76812,
000326.mp4,h264,28,1,35213,24297,
000326.mp4,h264,38,1,14411,9944,
000326.mp4,hevc,18,1,114126,78747,
000326.mp4,hevc,28,1,39359,27158,
000326.mp4,hevc,38,1,19833,13685,
000326.mp4,av1,20,1,98607,68039,
000326.mp4,av1,30,1,62392,43051,
000326.mp4,av1,40,1,38452,26532,
000327.mp4,h264,18,1,126355,104875,
000327.mp4,h264,28,1,37179,30859,
000327.mp4,h264,38,1,14210,11795,
000327.mp4,hevc,18,1,126349,104870,
000327.mp4,hevc,28,1,40562,33667,
000327.mp4,hevc,38,1,18543,15391,
000327.mp4,av1,20,1,109248,90676,
000327.mp4,av1,30,1,67539,56058,
000327.mp4,av1,40,1,40083,33269,
000328.mp4,h264,18,1,108222,96318,
000328.mp4,h264,28,1,33573,29880,
000328.mp4,h264,38,1,13704,12197,
000328.mp4,hevc,18,1,111442,99184,
000328.mp4,hevc,28,1,37451,33332,
000328.mp4,hevc,38,1,17759,15806,
000328.mp4,av1,20,1,98019,87237,
000328.mp4,av1,30,1,62266,55417,
000328.mp4,av1,40,1,37615,33478,
000329.mp4,h264,18,1,110370,93263,
000329.mp4,h264,28,1,34789,29397,
000329.mp4,h264,38,1,14089,11906,
000329.mp4,hevc,18,1,113892,96239,
000329.mp4,hevc,28,1,38692,32695,
000329.mp4,hevc,38,1,18128,15319,
000329.mp4,av1,20,1,100686,85080,
000329.mp4,av1,30,1,62963,53204,
000329.mp4,av1,40,1,37970,32085,
000330.mp4,h264,18,1,105500,93368,
000330.mp4,h264,28,1,33011,29215,
000330.mp4,h264,38,1,13631,12064,
000330.mp4,hevc,18,1,108505,96027,
000330.mp4,hevc,28,1,36959,32709,
000330.mp4,hevc,38,1,17631,15604,
000330.mp4,av1,20,1,95161,84218,
000330.mp4,av1,30,1,60364,53423,
000330.mp4,av1,40,1,37031,32773,
000331.mp4,h264,18,1,120258,88390,
000331.mp4,h264,28,1,34643,25463,
000331.mp4,h264,38,1,13948,10252,
000331.mp4,hevc,18,1,118031,86753,
000331.mp4,hevc,28,1,37949,27893,
000331.mp4,hevc,38,1,18383,13512,
000331.mp4,av1,20,1,99420,73074,
000331.mp4,av1,30,1,61896,45494,
000331.mp4,av1,40,1,36893,27117,
000332.mp4,h264,18,1,103908,81568,
000332.mp4,h264,28,1,31687,24875,
000332.mp4,h264,38,1,12807,10054,
000332.mp4,hevc,18,1,105907,83137,
000332.mp4,hevc,28,1,35825,28123,
000332.mp4,hevc,38,1,17770,13950,
000332.mp4,av1,20,1,91369,71725,
000332.mp4,av1,30,1,58081,45594,
000332.mp4,av1,40,1,35229,27655,
000333.mp4,h264,18,1,108127,80555,
000333.mp4,h264,28,1,32919,24525,
000333.mp4,h264,38,1,13303,9911,
000333.mp4,hevc,18,1,108527,80853,
000333.mp4,hevc,28,1,36820,27431,
000333.mp4,hevc,38,1,18065,13459,
000333.mp4,av1,20,1,93676,69789,
000333.mp4,av1,30,1,59489,44320,
000333.mp4,av1,40,1,35864,26719,
000334.mp4,h264,18,1,103505,80734,
000334.mp4,h264,28,1,31256,24380,
000334.mp4,h264,38,1,12838,10014,
000334.mp4,hevc,18,1,104525,81530,
000334.mp4,hevc,28,1,35282,27520,
000334.mp4,hevc,38,1,17596,13725,
000334.mp4,av1,20,1,89256,69620,
000334.mp4,av1,30,1,56879,44366,
000334.mp4,av1,40,1,35051,27340,
000335.mp4,h264,18,1,130006,97505,
000335.mp4,h264,28,1,38509,28882,
000335.mp4,h264,38,1,15312,11484,
000335.mp4,hevc,18,1,130838,98129,
000335.mp4,hevc,28,1,41826,31370,
000335.mp4,hevc,38,1,19668,14751,
000335.mp4,av1,20,1,112162,84122,
000335.mp4,av1,30,1,68282,51212,
000335.mp4,av1,40,1,41193,30895,
000336.mp4,h264,18,1,110574,87354,
000336.mp4,h264,28,1,35000,27650,
000336.mp4,h264,38,1,14672,11591,
000336.mp4,hevc,18,1,114879,90755,
000336.mp4,hevc,28,1,38840,30684,
000336.mp4,hevc,38,1,18807,14858,
000336.mp4,av1,20,1,99156,78334,
000336.mp4,av1,30,1,62235,49166,
000336.mp4,av1,40,1,38400,30336,
000337.mp4,h264,18,1,114994,87396,
000337.mp4,h264,28,1,36072,27415,
000337.mp4,h264,38,1,14727,11193,
000337.mp4,hevc,18,1,117378,89208,
000337.mp4,hevc,28,1,39202,29794,
000337.mp4,hevc,38,1,19313,14678,
000337.mp4,av1,20,1,100842,76640,
000337.mp4,av1,30,1,63621,48352,
000337.mp4,av1,40,1,38517,29273,
000338.mp4,h264,18,1,114105,89002,
000338.mp4,h264,28,1,34793,27139,
000338.mp4,h264,38,1,14382,11218,
000338.mp4,hevc,18,1,115267,89909,
000338.mp4,hevc,28,1,38810,30272,
000338.mp4,hevc,38,1,18737,14615,
000338.mp4,av1,20,1,99166,77350,
000338.mp4,av1,30,1,62771,48962,
000338.mp4,av1,40,1,38625,30128,
000339.mp4,h264,18,1,156294,224283,
000339.mp4,h264,28,1,50625,72648,
000339.mp4,h264,38,1,19131,27454,
000339.mp4,hevc,18,1,152439,218750,
000339.mp4,hevc,28,1,48589,69726,
000339.mp4,hevc,38,1,20590,29547,
000339.mp4,av1,20,1,137326,197063,
000339.mp4,av1,30,1,84510,121273,
000339.mp4,av1,40,1,49440,70947,
000340.mp4,h264,18,1,138352,223440,
000340.mp4,h264,28,1,44669,72141,
000340.mp4,h264,38,1,16907,27305,
000340.mp4,hevc,18,1,135578,218960,
000340.mp4,hevc,28,1,44689,72174,
000340.mp4,hevc,38,1,19208,31021,
000340.mp4,av1,20,1,124962,201814,
000340.mp4,av1,30,1,77534,125219,
000340.mp4,av1,40,1,45307,73171,
000341.mp4,h264,18,1,145156,211929,
000341.mp4,h264,28,1,47008,68632,
000341.mp4,h264,38,1,17780,25959,
000341.mp4,hevc,18,1,142676,208308,
000341.mp4,hevc,28,1,46992,68609,
000341.mp4,hevc,38,1,19863,29001,
000341.mp4,av1,20,1,130135,189998,
000341.mp4,av1,30,1,80910,118129,
000341.mp4,av1,40,1,47222,68945,
000342.mp4,h264,18,1,138812,214466,
000342.mp4,h264,28,1,44715,69085,
000342.mp4,h264,38,1,17228,26618,
000342.mp4,hevc,18,1,135658,209592,
000342.mp4,hevc,28,1,45086,69658,
000342.mp4,hevc,38,1,19256,29752,
000342.mp4,av1,20,1,123631,191010,
000342.mp4,av1,30,1,77229,119319,
000342.mp4,av1,40,1,45492,70286,
000343.mp4,h264,18,1,138924,214638,
000343.mp4,h264,28,1,44682,69034,
000343.mp4,h264,38,1,17200,26574,
000343.mp4,hevc,18,1,135573,209461,
000343.mp4,hevc,28,1,45001,69528,
000343.mp4,hevc,38,1,19332,29868,
000343.mp4,av1,20,1,125516,193923,
000343.mp4,av1,30,1,78041,120574,
000343.mp4,av1,40,1,45602,70456,
000344.mp4,h264,18,1,145111,210412,
000344.mp4,h264,28,1,46793,67851,
000344.mp4,h264,38,1,17902,25959,
000344.mp4,hevc,18,1,141760,205552,
000344.mp4,hevc,28,1,46710,67730,
000344.mp4,hevc,38,1,19891,28843,
000344.mp4,av1,20,1,129585,187899,
000344.mp4,av1,30,1,80481,116698,
000344.mp4,av1,40,1,46897,68002,
000345.mp4,h264,18,1,142261,210547,
000345.mp4,h264,28,1,46267,68476,
000345.mp4,h264,38,1,17689,26180,
000345.mp4,hevc,18,1,139041,205781,
000345.mp4,hevc,28,1,45844,67850,
000345.mp4,hevc,38,1,19618,29035,
000345.mp4,av1,20,1,127607,188859,
000345.mp4,av1,30,1,79211,117233,
000345.mp4,av1,40,1,46614,68989,
000346.mp4,h264,18,1,207153,124292,
000346.mp4,h264,28,1,70995,42597,
000346.mp4,h264,38,1,27266,16360,
000346.mp4,hevc,18,1,194660,116796,
000346.mp4,hevc,28,1,67891,40735,
000346.mp4,hevc,38,1,28448,17069,
000346.mp4,av1,20,1,174323,104594,
000346.mp4,av1,30,1,107680,64608,
000346.mp4,av1,40,1,61535,36921,
000347.mp4,h264,18,1,176585,122727,
000347.mp4,h264,28,1,58926,40954,
000347.mp4,h264,38,1,22594,15703,
000347.mp4,hevc,18,1,162398,112867,
000347.mp4,hevc,28,1,58444,40619,
000347.mp4,hevc,38,1,25132,17467,
000347.mp4,av1,20,1,148513,103217,
000347.mp4,av1,30,1,91982,63928,
000347.mp4,av1,40,1,53389,37106,
000348.mp4,h264,18,1,184692,113586,
000348.mp4,h264,28,1,63201,38869,
000348.mp4,h264,38,1,24079,14809,
000348.mp4,hevc,18,1,175032,107645,
000348.mp4,hevc,28,1,62471,38420,
000348.mp4,hevc,38,1,27200,16728,
000348.mp4,av1,20,1,156705,96374,
000348.mp4,av1,30,1,97960,60246,
000348.mp4,av1,40,1,57320,35252,
000349.mp4,h264,18,1,173440,118807,
000349.mp4,h264,28,1,58518,40085,
000349.mp4,h264,38,1,22783,15607,
000349.mp4,hevc,18,1,162481,111300,
000349.mp4,hevc,28,1,58265,39912,
000349.mp4,hevc,38,1,25391,17393,
000349.mp4,av1,20,1,148802,101930,
000349.mp4,av1,30,1,92297,63224,
000349.mp4,av1,40,1,54058,37030,
000350.mp4,h264,18,1,118812,66535,
000350.mp4,h264,28,1,35985,20152,
000350.mp4,h264,38,1,15008,8405,
000350.mp4,hevc,18,1,117571,65840,
000350.mp4,hevc,28,1,40041,22423,
000350.mp4,hevc,38,1,20439,11446,
000350.mp4,av1,20,1,102655,57487,
000350.mp4,av1,30,1,63751,35701,
000350.mp4,av1,40,1,38516,21569,
000351.mp4,h264,18,1,100006,66004,
000351.mp4,h264,28,1,31896,21052,
000351.mp4,h264,38,1,13739,9068,
000351.mp4,hevc,18,1,100275,66182,
000351.mp4,hevc,28,1,35546,23461,
000351.mp4,hevc,38,1,18624,12292,
000351.mp4,av1,20,1,92733,61204,
000351.mp4,av1,30,1,57506,37954,
000351.mp4,av1,40,1,34810,22975,
000352.mp4,h264,18,1,107589,61864,
000352.mp4,h264,28,1,34636,19916,
000352.mp4,h264,38,1,14801,8511,
000352.mp4,hevc,18,1,108801,62561,
000352.mp4,hevc,28,1,38916,22377,
000352.mp4,hevc,38,1,20069,11540,
000352.mp4,av1,20,1,97318,55958,
000352.mp4,av1,30,1,61601,35421,
000352.mp4,av1,40,1,37206,21394,
000353.mp4,h264,18,1,101300,60780,
000353.mp4,h264,28,1,32993,19796,
000353.mp4,h264,38,1,14155,8493,
000353.mp4,hevc,18,1,103358,62015,
000353.mp4,hevc,28,1,36916,22150,
000353.mp4,hevc,38,1,19533,11720,
000353.mp4,av1,20,1,92020,55212,
000353.mp4,av1,30,1,58208,34925,
000353.mp4,av1,40,1,35565,21339,
000354.mp4,h264,18,1,133134,71227,
000354.mp4,h264,28,1,42121,22535,
000354.mp4,h264,38,1,18252,9765,
000354.mp4,hevc,18,1,133452,71397,
000354.mp4,hevc,28,1,44671,23899,
000354.mp4,hevc,38,1,22065,11805,
000354.mp4,av1,20,1,115766,61935,
000354.mp4,av1,30,1,71390,38194,
000354.mp4,av1,40,1,43300,23166,
000355.mp4,h264,18,1,124882,87418,
000355.mp4,h264,28,1,38877,27214,
000355.mp4,h264,38,1,16611,11628,
000355.mp4,hevc,18,1,124918,87443,
000355.mp4,hevc,28,1,41140,28798,
000355.mp4,hevc,38,1,20802,14562,
000355.mp4,av1,20,1,109682,76778,
000355.mp4,av1,30,1,68204,47743,
000355.mp4,av1,40,1,41312,28919,
000356.mp4,h264,18,1,118227,82168,
000356.mp4,h264,28,1,38182,26537,
000356.mp4,h264,38,1,16269,11307,
000356.mp4,hevc,18,1,118161,82122,
000356.mp4,hevc,28,1,40850,28391,
000356.mp4,hevc,38,1,20493,14243,
000356.mp4,av1,20,1,104553,72665,
000356.mp4,av1,30,1,65850,45766,
000356.mp4,av1,40,1,40493,28143,
000357.mp4,h264,18,1,114931,81027,
000357.mp4,h264,28,1,36662,25847,
000357.mp4,h264,38,1,15848,11173,
000357.mp4,hevc,18,1,117120,82570,
000357.mp4,hevc,28,1,40070,28250,
000357.mp4,hevc,38,1,20065,14146,
000357.mp4,av1,20,1,102304,72125,
000357.mp4,av1,30,1,64604,45546,
000357.mp4,av1,40,1,39120,27580,
000358.mp4,h264,18,1,115002,80502,
000358.mp4,h264,28,1,37328,26130,
000358.mp4,h264,38,1,16094,11266,
000358.mp4,hevc,18,1,116682,81678,
000358.mp4,hevc,28,1,39627,27739,
000358.mp4,hevc,38,1,20290,14203,
000358.mp4,av1,20,1,103822,72676,
000358.mp4,av1,30,1,64747,45323,
000358.mp4,av1,40,1,39908,27936,
000359.mp4,h264,18,1,109478,65687,
000359.mp4,h264,28,1,34460,20676,
000359.mp4,h264,38,1,14513,8708,
000359.mp4,hevc,18,1,107648,64589,
000359.mp4,hevc,28,1,37096,22258,
000359.mp4,hevc,38,1,19648,11789,
000359.mp4,av1,20,1,96110,57666,
000359.mp4,av1,30,1,59931,35959,
000359.mp4,av1,40,1,36160,21696,
000360.mp4,h264,18,1,94669,65795,
000360.mp4,h264,28,1,31083,21603,
000360.mp4,h264,38,1,13671,9502,
000360.mp4,hevc,18,1,93811,65199,
000360.mp4,hevc,28,1,33322,23159,
000360.mp4,hevc,38,1,18071,12560,
000360.mp4,av1,20,1,86771,60306,
000360.mp4,av1,30,1,54254,37707,
000360.mp4,av1,40,1,32972,22916,
000361.mp4,h264,18,1,100872,61532,
000361.mp4,h264,28,1,33172,20235,
000361.mp4,h264,38,1,14363,8762,
000361.mp4,hevc,18,1,99904,60942,
000361.mp4,hevc,28,1,35862,21876,
000361.mp4,hevc,38,1,19127,11668,
000361.mp4,av1,20,1,89714,54726,
000361.mp4,av1,30,1,57411,35021,
000361.mp4,av1,40,1,35280,21521,
000362.mp4,h264,18,1,88572,61558,
000362.mp4,h264,28,1,29545,20534,
000362.mp4,h264,38,1,13490,9376,
000362.mp4,hevc,18,1,90392,62823,
000362.mp4,hevc,28,1,32743,22757,
000362.mp4,hevc,38,1,17802,12373,
000362.mp4,av1,20,1,85024,59092,
000362.mp4,av1,30,1,53329,37064,
000362.mp4,av1,40,1,32271,22429,
000363.mp4,h264,18,1,136741,93668,
000363.mp4,h264,28,1,44538,30509,
000363.mp4,h264,38,1,18515,12683,
000363.mp4,hevc,18,1,133785,91643,
000363.mp4,hevc,28,1,45302,31032,
000363.mp4,hevc,38,1,21405,14663,
000363.mp4,av1,20,1,118560,81214,
000363.mp4,av1,30,1,72981,49992,
000363.mp4,av1,40,1,43769,29982,
000364.mp4,h264,18,1,138198,93975,
000364.mp4,h264,28,1,45622,31023,
000364.mp4,h264,38,1,19236,13081,
000364.mp4,hevc,18,1,137250,93330,
000364.mp4,hevc,28,1,46566,31665,
000364.mp4,hevc,38,1,22704,15439,
000364.mp4,av1,20,1,122632,83390,
000364.mp4,av1,30,1,76798,52223,
000364.mp4,av1,40,1,45613,31017,
000365.mp4,h264,18,1,121028,89561,
000365.mp4,h264,28,1,41202,30490,
000365.mp4,h264,38,1,17789,13164,
000365.mp4,hevc,18,1,121658,90027,
000365.mp4,hevc,28,1,43006,31825,
000365.mp4,hevc,38,1,21439,15865,
000365.mp4,av1,20,1,113681,84124,
000365.mp4,av1,30,1,70368,52073,
000365.mp4,av1,40,1,42482,31437,
000366.mp4,h264,18,1,124336,86414,
000366.mp4,h264,28,1,42113,29269,
000366.mp4,h264,38,1,18166,12626,
000366.mp4,hevc,18,1,126084,87629,
000366.mp4,hevc,28,1,44595,30994,
000366.mp4,hevc,38,1,21864,15196,
000366.mp4,av1,20,1,114323,79455,
000366.mp4,av1,30,1,72434,50342,
000366.mp4,av1,40,1,43176,30008,
000367.mp4,h264,18,1,124118,86883,
000367.mp4,h264,28,1,41457,29020,
000367.mp4,h264,38,1,17884,12519,
000367.mp4,hevc,18,1,124990,87493,
000367.mp4,hevc,28,1,44384,31069,
000367.mp4,hevc,38,1,21872,15311,
000367.mp4,av1,20,1,112747,78923,
000367.mp4,av1,30,1,71240,49868,
000367.mp4,av1,40,1,42768,29938,
000368.mp4,h264,18,1,153348,189386,
000368.mp4,h264,28,1,44974,55543,
000368.mp4,h264,38,1,16269,20093,
000368.mp4,hevc,18,1,160234,197889,
000368.mp4,hevc,28,1,49025,60546,
000368.mp4,hevc,38,1,20041,24751,
000368.mp4,av1,20,1,139600,172407,
000368.mp4,av1,30,1,84252,104052,
000368.mp4,av1,40,1,49777,61475,
000369.mp4,h264,18,1,129294,175194,
000369.mp4,h264,28,1,40298,54604,
000369.mp4,h264,38,1,15261,20680,
000369.mp4,hevc,18,1,138640,187858,
000369.mp4,hevc,28,1,44754,60642,
000369.mp4,hevc,38,1,19273,26116,
000369.mp4,av1,20,1,123661,167561,
000369.mp4,av1,30,1,76047,103044,
000369.mp4,av1,40,1,46369,62831,
000370.mp4,h264,18,1,132429,164875,
000370.mp4,h264,28,1,40977,51017,
000370.mp4,h264,38,1,15187,18909,
000370.mp4,hevc,18,1,142379,177263,
000370.mp4,hevc,28,1,45893,57137,
000370.mp4,hevc,38,1,19412,24169,
000370.mp4,av1,20,1,126751,157806,
000370.mp4,av1,30,1,78665,97938,
000370.mp4,av1,40,1,47285,58870,
000371.mp4,h264,18,1,129002,173509,
000371.mp4,h264,28,1,39779,53503,
000371.mp4,h264,38,1,15000,20175,
000371.mp4,hevc,18,1,137019,184291,
000371.mp4,hevc,28,1,44695,60116,
000371.mp4,hevc,38,1,19234,25870,
000371.mp4,av1,20,1,123337,165889,
000371.mp4,av1,30,1,76136,102404,
000371.mp4,av1,40,1,45710,61481,
000372.mp4,h264,18,1,174598,171107,
000372.mp4,h264,28,1,56815,55679,
000372.mp4,h264,38,1,21638,21206,
000372.mp4,hevc,18,1,178928,175350,
000372.mp4,hevc,28,1,58681,57508,
000372.mp4,hevc,38,1,24787,24292,
000372.mp4,av1,20,1,162616,159364,
000372.mp4,av1,30,1,98887,96910,
000372.mp4,av1,40,1,57814,56658,
000373.mp4,h264,18,1,159636,149260,
000373.mp4,h264,28,1,53893,50390,
000373.mp4,h264,38,1,20653,19311,
000373.mp4,hevc,18,1,171293,160159,
000373.mp4,hevc,28,1,58022,54251,
000373.mp4,hevc,38,1,24664,23061,
000373.mp4,av1,20,1,156301,146142,
000373.mp4,av1,30,1,96660,90378,
000373.mp4,av1,40,1,57983,54215,
000374.mp4,h264,18,1,157353,155780,
000374.mp4,h264,28,1,52005,51485,
000374.mp4,h264,38,1,20193,19992,
000374.mp4,hevc,18,1,162622,160996,
000374.mp4,hevc,28,1,55615,55059,
000374.mp4,hevc,38,1,23757,23520,
000374.mp4,av1,20,1,148880,147392,
000374.mp4,av1,30,1,92417,91493,
000374.mp4,av1,40,1,55084,54534,
000375.mp4,h264,18,1,159618,149243,
000375.mp4,h264,28,1,53510,50032,
000375.mp4,h264,38,1,20464,19134,
000375.mp4,hevc,18,1,169554,158533,
000375.mp4,hevc,28,1,57367,53639,
000375.mp4,hevc,38,1,24433,22845,
000375.mp4,av1,20,1,155167,145082,
000375.mp4,av1,30,1,96371,90107,
000375.mp4,av1,40,1,57176,53460,
000376.mp4,h264,18,1,165322,100020,
000376.mp4,h264,28,1,52361,31679,
000376.mp4,h264,38,1,20036,12122,
000376.mp4,hevc,18,1,178014,107699,
000376.mp4,hevc,28,1,57363,34705,
000376.mp4,hevc,38,1,25213,15254,
000376.mp4,av1,20,1,154846,93682,
000376.mp4,av1,30,1,94006,56874,
000376.mp4,av1,40,1,55439,33541,
000377.mp4,h264,18,1,194774,114917,
000377.mp4,h264,28,1,66961,39507,
